"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11710","송파구","11100","방이동","1","대지","0159","0001","현대빌","20260121","44500","52.8","28.000000","3","","","2017","연립다세대","중개거래","서울 송파구"
"2026","11260","중랑구","10100","면목동","","","","","","20260121","83600","45.12","101.000000","","","","1967","단독다가구","직거래",""
"2026","11500","강서구","10200","등촌동","1","대지","0694","0000","대림","20260121","127000","89.975","0.000000","8","","","1995","아파트","중개거래","서울 강서구"
"2026","11230","동대문구","10300","제기동","","","","","","20260121","119500","124.6","99.000000","","","","1992","단독다가구","중개거래","서울 동대문구, 서울 성동구"
"2026","11680","강남구","11800","도곡동","1","대지","0953","0001","SK허브프리모","20260121","98000","70.31","0.000000","5","","","2006","아파트","중개거래","서울 강남구"
"2026","11680","강남구","10100","역삼동","1","대지","0708","0020","금천빌딩","20260121","22100","29.81","40.540000","7","","","2005","오피스텔","직거래",""
"2026","11380","은평구","10700","응암동","1","대지","0197","0026","광신빌라","20260121","11800","50.97","36.000000","-1","","","1986","연립다세대","중개거래","서울 은평구"
"2026","11710","송파구","10800","문정동","1","대지","0639","0005","힐스테이트에코송파","20260121","16300","21.064","31.380400","9","","","2017","오피스텔","중개거래","서울 송파구"
"2026","11710","송파구","10800","문정동","1","대지","0093","0007","현대아트빌","20260121","60500","56.36","35.000000","6","","","2015","연립다세대","중개거래","서울 송파구"
"2026","11350","노원구","10500","상계동","","","","","","20260121","78000","118.44","99.000000","","","","1982","단독다가구","중개거래","서울 노원구"
"2026","11260","중랑구","10500","망우동","1","대지","0580","0001","금호어울림(580-1)","20260121","59000","59.96","0.000000","3","","","2006","아파트","중개거래","서울 중랑구"
"2026","11260","중랑구","10100","면목동","","","","","","20260121","159250","366.69","244.000000","","","","1971","단독다가구","직거래",""
"2026","11350","노원구","10200","월계동","1","대지","0085","0007","서울원 아이파크","20260121","147400","84.661","0.000000","35","분양권","","0","아파트","중개거래","서울 동대문구"
"2026","11530","구로구","10700","개봉동","1","대지","0417","0017","미건스위트빌(101동)417-17","20260121","10900","22.12","14.000000","4","","","2002","연립다세대","직거래",""
"2026","11470","양천구","10300","신월동","1","대지","1059","0000","상진지오벨리","20260121","64000","84.98","0.000000","7","","","2009","아파트","중개거래","서울 강서구, 서울 양천구"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0000","벽산블루밍","20260121","117500","101.95","0.000000","8","","","2005","아파트","중개거래","서울 관악구"
"2026","11500","강서구","10100","염창동","1","대지","0290","0000","벽산늘푸른","20260121","91000","84.94","0.000000","10","","","1998","아파트","중개거래","서울 강서구"
"2026","11650","서초구","10800","서초동","1","대지","1680","0001","서초 아르누보씨티","20260121","25700","33.33","54.730000","4","","","2010","오피스텔","중개거래","서울 서초구"
"2026","11350","노원구","10500","상계동","1","대지","0691","0000","상계주공7(고층)","20260121","73000","58.01","0.000000","14","","","1988","아파트","중개거래","서울 노원구"
"2026","11380","은평구","10300","불광동","1","대지","0645","0000","불광롯데캐슬","20260121","97000","59.99","0.000000","18","","","2018","아파트","중개거래","서울 은평구"
"2026","11470","양천구","10200","목동","1","대지","0904","0000","목동신시가지4","20260121","160000","47.25","0.000000","12","","","1986","아파트","중개거래","서울 양천구"
"2026","11590","동작구","10200","상도동","1","대지","0211","0472","상도하이츠(가동)","20260121","27800","38.14","29.000000","1","","","1988","연립다세대","중개거래","서울 동작구"
"2026","11650","서초구","10800","서초동","1","대지","1600","0004","서초신성미소시티","20260121","35000","50.86","66.450000","5","","","2005","오피스텔","중개거래","서울 서초구"
"2026","11470","양천구","10200","목동","1","대지","0324","0083","목동팔라이스10","20260121","18000","21.45","13.000000","5","","","2015","연립다세대","중개거래","서울 양천구"
"2026","11650","서초구","10800","서초동","1","대지","1445","0013","서초쌍용플래티넘","20260121","36500","45.84","59.450000","4","","","2006","오피스텔","중개거래","서울 서초구"
"2026","11320","도봉구","10700","창동","1","대지","0601","0102","성우빌라","20260121","14000","41.2","23.000000","4","","","1994","연립다세대","중개거래","서울 도봉구"
"2026","11410","서대문구","11800","홍은동","1","대지","0010","0236","미소지움","20260121","30000","29.94","26.000000","3","","","2019","연립다세대","중개거래","서울 서대문구"
"2026","11320","도봉구","10700","창동","1","대지","0045","0000","삼성래미안","20260121","86500","84.87","0.000000","8","","","1992","아파트","중개거래","서울 도봉구"
"2026","11440","마포구","10400","도화동","1","대지","0550","0000","삼성","20260121","219000","84.985","0.000000","6","","","1997","아파트","중개거래","서울 마포구"
"2026","11350","노원구","10300","공릉동","1","대지","0109","0000","비선아파트","20260121","44700","48.6","0.000000","9","","","1999","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10200","월계동","1","대지","0085","0007","서울원 아이파크","20260121","140390","84.317","0.000000","12","분양권","","0","아파트","중개거래","서울 동대문구"
"2026","11440","마포구","12700","상암동","1","대지","1689","0000","상암월드컵파크6단지","20260121","165000","104.32","0.000000","9","","","2005","아파트","중개거래","서울 마포구"
"2026","11320","도봉구","10700","창동","1","대지","0582","0004","정원베스트빌101동","20260121","32000","54.78","28.000000","6","","","2013","연립다세대","중개거래","서울 강북구"
"2026","11710","송파구","10200","신천동","1","대지","0017","0000","파크리오","20260121","371500","121.63","0.000000","14","","","2008","아파트","중개거래","서울 송파구"
"2026","11320","도봉구","10600","방학동","1","대지","0636","0001","파비엥","20260121","15500","29.91","22.000000","4","","","2019","연립다세대","중개거래","서울 도봉구"
"2026","11530","구로구","10600","고척동","1","대지","0337","0000","한일유앤아이","20260121","56500","59.647","0.000000","7","","","2005","아파트","중개거래","서울 구로구"
"2026","11500","강서구","10300","화곡동","1","대지","0046","0177","하나타운","20260121","15500","37.23","18.000000","3","","","2002","연립다세대","중개거래","서울 강서구"
"2026","11350","노원구","10300","공릉동","1","대지","0217","0023","이화빌라","20260121","10000","38.11","20.000000","-1","","","1992","연립다세대","중개거래","서울 노원구"
"2026","11260","중랑구","10500","망우동","1","대지","0583","0000","중랑숲리가","20260121","71500","84.961","0.000000","12","","","2012","아파트","중개거래","서울 중랑구"
"2026","11500","강서구","10200","등촌동","1","대지","0634","0002","한사랑2삼성","20260121","93000","84.96","0.000000","16","","20260126","1999","아파트","중개거래","서울 강서구"
"2026","11740","강동구","10900","천호동","1","대지","0425","0003","천호역 한강 푸르지오시티","20260121","19900","27.44","39.040000","14","","","2015","오피스텔","중개거래","서울 강동구"
"2026","11710","송파구","10100","잠실동","1","대지","0027","0000","주공아파트 5단지","20260121","457500","82.51","0.000000","3","","","1978","아파트","중개거래","서울 송파구"
"2026","11710","송파구","11200","오금동","1","대지","0157","0014","(157-14)","20260121","35000","57.33","34.000000","5","","","2007","연립다세대","직거래",""
"2026","11590","동작구","10200","상도동","1","대지","0211","0240","인정빌(211-240)","20260121","25000","40.925","35.000000","3","","","2015","연립다세대","중개거래","서울 동작구"
"2026","11200","성동구","11300","옥수동","1","대지","0475","0000","한남 더 리버 오피스텔","20260121","24900","29.54","40.490000","2","","","2004","오피스텔","중개거래","서울 성동구"
"2026","11500","강서구","10100","염창동","1","대지","0298","0000","일신건영휴먼빌","20260121","102500","84.93","0.000000","16","","","2004","아파트","중개거래","서울 강서구"
"2026","11350","노원구","10600","중계동","1","대지","0369","0000","주공2","20260121","36000","44.52","0.000000","14","","","1992","아파트","중개거래","서울 노원구"
"2026","11260","중랑구","10100","면목동","1","대지","0043","0018","탑앤탑뜨란채","20260121","38000","41.7","28.000000","3","","","2017","연립다세대","중개거래","서울 중랑구"
"2026","11260","중랑구","10100","면목동","1","대지","0172","0100","(172-100)","20260121","38000","28.97","16.000000","2","","","2017","연립다세대","중개거래","서울 중랑구"
"2026","11260","중랑구","10200","상봉동","1","대지","0113","0001","포시티","20260121","13300","14.855","0.000000","14","","","2014","아파트","중개거래","서울 중랑구"
